Project title&Total submissions&% no submission&Avg subs per hour&Avg hours to complete&Avg subs to complete&% subbed after complete
lab0q1&3155&0.18&2.27&1.04&2.76&9.59
lab0q2&1952&0.28&1.53&0.53&1.74&4.79
lab0q3&1703&0.28&1.39&0.38&1.48&5.81
lab0q4&2476&0.37&1.58&1.97&2.24&3.13
lab0q5&2735&0.37&1.87&1.27&2.49&1.94
lab0q6&2698&0.46&1.92&1.08&2.4&4.98
lab0q7&1802&0.37&1.47&0.39&1.53&8.48
lab0q8&2773&0.55&2.03&0.2&1.37&54.01
lab1q1&2552&0.55&1.65&0.35&1.36&39.17
lab1q2&2206&0.46&1.65&0.13&1.22&39.72
lab1q3&2847&0.46&1.91&0.14&1.12&50.78
lab1q4&1709&0.46&1.41&0.03&1.12&23.87
lab1q5&2028&0.46&1.64&0.01&1.06&45.9
lab1q6&4851&0.55&2.43&0.53&1.41&58.99
lab2q1&3321&0.46&2.42&0.49&2.15&37.24
lab2q2&5470&0.46&3.11&1.08&3.82&30.14
lab2q3&5111&0.65&3.04&1.25&3.95&20.74
lab3q1&5975&0.46&3.54&1.21&4.94&20.92
lab3q2&6979&0.55&3.19&2.51&5.88&21.47
lab3q3&3943&0.46&2.3&1.38&3.33&16.87
lab3q4&9727&0.74&3.16&4.21&7.99&20.46
lab4q1&8968&0.92&3.58&2.83&6.9&30.97
lab4q2&3303&1.11&2.45&0.65&2.89&8.29
lab5q1&1585&1.11&1.37&0.08&1.42&3.5
lab5q2&1549&1.2&1.27&0.36&1.4&2.49
lab5q3&2079&1.38&1.63&0.47&1.9&1.11
lab6q1&3219&1.47&2.56&0.41&2.92&4.7
lab6q2&9175&1.94&4.76&2.13&8.12&12.63
lab6q3&3316&1.84&2.55&0.51&3.02&4.98
lab6q4&5612&2.03&3.24&1.67&4.79&9.68
lab7q1&3280&1.94&2.34&0.9&2.63&25.25
lab7q2&2896&1.94&2.28&0.64&2.48&17.97
lab7q3&2174&1.94&1.8&0.25&1.4&22.76
lab7q4&5496&2.03&3.59&1.52&5.0&16.5
lab8q1&3650&2.49&2.48&1.14&3.5&4.33
lab8q2&3716&2.49&2.62&0.95&3.37&7.1
lab8q3&2848&2.58&2.05&0.88&2.7&5.16
lab9q1&2416&2.76&1.84&0.51&1.92&11.8
lab9q2&3155&2.76&2.4&0.65&2.67&23.32
lab9q3&1132&2.76&1.04&0.12&1.04&2.67
